ele,time,extensions/speed,extensions/course,extensions/hAcc,extensions/vAcc,_lon,_lat
45.370720,2024-07-29T22:16:34Z,3.154939,310.439423,1.623215,0.824183,-73.624474,45.556850
45.434327,2024-07-29T22:16:35Z,3.191889,312.165129,1.623592,0.824100,-73.624505,45.556869
45.517137,2024-07-29T22:16:36Z,3.360908,308.678829,1.620393,0.824003,-73.624537,45.556888
45.599019,2024-07-29T22:16:37Z,3.730943,306.494003,1.618574,0.823872,-73.624573,45.556907
45.634629,2024-07-29T22:16:38Z,4.043010,304.066439,1.618532,0.823718,-73.624614,45.556927
45.713132,2024-07-29T22:16:39Z,4.289149,307.371148,1.623224,0.823551,-73.624658,45.556949
45.726229,2024-07-29T22:16:40Z,4.325220,309.278281,1.625228,0.823372,-73.624701,45.556973
45.759451,2024-07-29T22:16:41Z,4.284604,309.818308,1.627471,0.823184,-73.624744,45.556998
45.783086,2024-07-29T22:16:42Z,4.412636,308.779896,1.626944,0.823009,-73.624787,45.557023
45.768873,2024-07-29T22:16:43Z,4.605821,306.623079,1.627365,0.822846,-73.624833,45.557048
45.786804,2024-07-29T22:16:44Z,4.666956,303.025666,1.628637,0.822711,-73.624882,45.557071
45.758662,2024-07-29T22:16:45Z,4.594626,301.529085,1.628597,0.822600,-73.624932,45.557094
45.719714,2024-07-29T22:16:46Z,4.536813,299.612456,1.629763,0.822513,-73.624983,45.557115
45.686768,2024-07-29T22:16:47Z,4.428804,300.705443,1.629037,0.822437,-73.625033,45.557135
45.616258,2024-07-29T22:16:48Z,4.343602,304.557322,1.630707,0.822365,-73.625080,45.557156
45.576272,2024-07-29T22:16:49Z,4.374167,304.350255,1.633549,0.822296,-73.625126,45.557178
45.526329,2024-07-29T22:16:50Z,4.527402,303.750126,1.632937,0.822245,-73.625174,45.557201
45.472952,2024-07-29T22:16:51Z,4.544327,300.663913,1.632023,0.822207,-73.625223,45.557222
45.443990,2024-07-29T22:16:52Z,4.535586,299.747510,1.631953,0.822191,-73.625274,45.557243
45.390127,2024-07-29T22:16:53Z,4.507946,300.127676,1.633024,0.822195,-73.625324,45.557263
45.328253,2024-07-29T22:16:54Z,4.458998,302.501497,1.636065,0.822247,-73.625373,45.557284
45.315210,2024-07-29T22:16:55Z,4.566213,303.083542,1.635876,0.822336,-73.625422,45.557306
45.283053,2024-07-29T22:16:56Z,4.612193,301.545925,1.634379,0.822468,-73.625472,45.557328
45.283736,2024-07-29T22:16:57Z,4.626056,302.134764,1.632940,0.822638,-73.625522,45.557350
45.273831,2024-07-29T22:16:58Z,4.442861,301.527884,1.632448,0.822831,-73.625571,45.557371
45.261437,2024-07-29T22:16:59Z,4.224544,303.017416,1.634182,0.823060,-73.625618,45.557392
45.251202,2024-07-29T22:17:00Z,4.049177,302.529830,1.633938,0.823323,-73.625662,45.557412
45.242654,2024-07-29T22:17:01Z,4.171909,301.938591,1.634057,0.823593,-73.625707,45.557432
45.239395,2024-07-29T22:17:02Z,4.272713,299.583087,1.633525,0.823869,-73.625753,45.557451
45.251333,2024-07-29T22:17:03Z,4.174187,300.251348,1.633656,0.824138,-73.625800,45.557470
45.272415,2024-07-29T22:17:04Z,3.866911,300.677002,1.636509,0.824389,-73.625844,45.557489
45.287085,2024-07-29T22:17:05Z,3.257313,302.412448,1.643460,0.824612,-73.625883,45.557505
45.291241,2024-07-29T22:17:06Z,2.523205,301.811781,1.653193,0.824811,-73.625914,45.557519
45.297459,2024-07-29T22:17:07Z,1.887900,301.495220,1.663474,0.824998,-73.625938,45.557529
45.310723,2024-07-29T22:17:08Z,1.287401,300.546069,1.659910,0.825159,-73.625955,45.557537
45.334669,2024-07-29T22:17:09Z,0.952173,302.193655,1.660537,0.825283,-73.625968,45.557542
45.347296,2024-07-29T22:17:10Z,0.950649,303.831477,1.664710,0.825382,-73.625978,45.557547
45.352072,2024-07-29T22:17:11Z,1.189989,303.666527,1.668152,0.825462,-73.625989,45.557552
45.363758,2024-07-29T22:17:12Z,1.479794,303.436495,1.671018,0.825524,-73.626003,45.557559
45.370501,2024-07-29T22:17:13Z,1.622247,303.003053,1.664743,0.825582,-73.626020,45.557566
45.367560,2024-07-29T22:17:14Z,1.561255,303.041814,1.644961,0.825638,-73.626036,45.557574
45.364185,2024-07-29T22:17:15Z,1.504675,305.067579,1.616373,0.825698,-73.626053,45.557582
45.360217,2024-07-29T22:17:16Z,1.472035,304.956265,1.575792,0.825761,-73.626068,45.557589
45.357023,2024-07-29T22:17:17Z,1.499564,304.321062,1.540107,0.825828,-73.626083,45.557597
45.342418,2024-07-29T22:17:18Z,1.471922,303.851370,1.527190,0.825892,-73.626099,45.557604
45.322547,2024-07-29T22:17:19Z,1.431982,300.893371,1.487244,0.825947,-73.626114,45.557611
45.302718,2024-07-29T22:17:20Z,1.480316,300.080647,1.475201,0.825997,-73.626130,45.557618
45.277277,2024-07-29T22:17:21Z,1.501821,304.629618,1.455980,0.826033,-73.626146,45.557625
45.256567,2024-07-29T22:17:22Z,1.490093,305.123739,1.434435,0.826056,-73.626162,45.557633
45.237217,2024-07-29T22:17:23Z,1.459300,304.476473,1.412985,0.826071,-73.626177,45.557640
45.221744,2024-07-29T22:17:24Z,1.468626,304.148543,1.403511,0.826070,-73.626192,45.557648
45.195709,2024-07-29T22:17:25Z,1.498145,306.226037,1.404252,0.826057,-73.626208,45.557656
45.170095,2024-07-29T22:17:26Z,1.471038,309.199415,1.392648,0.826041,-73.626223,45.557664
45.151442,2024-07-29T22:17:27Z,1.482727,307.179671,1.391300,0.826024,-73.626237,45.557672
45.131058,2024-07-29T22:17:28Z,1.485420,305.164215,1.379856,0.826003,-73.626253,45.557680
45.094673,2024-07-29T22:17:29Z,1.486961,303.782607,1.373343,0.825972,-73.626268,45.557688
45.050101,2024-07-29T22:17:30Z,1.495146,302.425080,1.378023,0.825929,-73.626284,45.557695
45.014634,2024-07-29T22:17:31Z,1.508000,301.562846,1.376180,0.825881,-73.626300,45.557702
44.968152,2024-07-29T22:17:32Z,1.513323,301.063917,1.369370,0.825830,-73.626317,45.557709
44.917847,2024-07-29T22:17:33Z,1.524851,302.267054,1.367166,0.825772,-73.626333,45.557716
44.863971,2024-07-29T22:17:34Z,1.535469,306.526620,1.362191,0.825720,-73.626350,45.557723
44.816734,2024-07-29T22:17:35Z,1.527887,308.495383,1.363297,0.825676,-73.626365,45.557732
44.763523,2024-07-29T22:17:36Z,1.523810,309.334054,1.365511,0.825656,-73.626380,45.557740
44.694780,2024-07-29T22:17:37Z,1.523859,308.341682,1.364796,0.825660,-73.626395,45.557749
44.632012,2024-07-29T22:17:38Z,1.530016,302.897769,1.366248,0.825674,-73.626411,45.557756
44.565956,2024-07-29T22:17:39Z,1.496266,300.725491,1.362047,0.825706,-73.626428,45.557763
44.516863,2024-07-29T22:17:40Z,1.474985,302.505903,1.361611,0.825747,-73.626444,45.557770
44.461721,2024-07-29T22:17:41Z,1.490274,304.165302,1.364380,0.825799,-73.626460,45.557778
44.407075,2024-07-29T22:17:42Z,1.488558,306.189990,1.368282,0.825862,-73.626475,45.557785
44.337440,2024-07-29T22:17:43Z,1.485760,301.494617,1.367300,0.825942,-73.626491,45.557793
44.292559,2024-07-29T22:17:44Z,1.479652,300.282948,1.368249,0.826035,-73.626508,45.557799
44.226479,2024-07-29T22:17:45Z,1.482064,296.871186,1.370758,0.826125,-73.626525,45.557806
44.165416,2024-07-29T22:17:46Z,1.488256,299.023909,1.372284,0.826203,-73.626542,45.557812
44.092134,2024-07-29T22:17:47Z,1.496451,302.386646,1.363305,0.826262,-73.626559,45.557819
44.035340,2024-07-29T22:17:48Z,1.541753,301.358732,1.383117,0.826295,-73.626576,45.557826
43.962975,2024-07-29T22:17:49Z,1.578813,299.496955,1.390552,0.826305,-73.626594,45.557833
43.889374,2024-07-29T22:17:50Z,1.608810,300.510579,1.400135,0.826288,-73.626613,45.557841
43.816327,2024-07-29T22:17:51Z,1.658449,307.476729,1.406398,0.826237,-73.626631,45.557849
43.747980,2024-07-29T22:17:52Z,1.769817,306.831885,1.397971,0.826180,-73.626650,45.557859
43.696104,2024-07-29T22:17:53Z,1.982122,301.530486,1.385888,0.826109,-73.626671,45.557869
43.665511,2024-07-29T22:17:54Z,1.946033,301.987999,1.424124,0.826024,-73.626693,45.557878
43.607591,2024-07-29T22:17:55Z,2.130644,303.421368,1.429376,0.825935,-73.626715,45.557888
43.586167,2024-07-29T22:17:56Z,2.059199,301.772651,1.442418,0.825841,-73.626738,45.557899
43.543037,2024-07-29T22:17:57Z,2.224618,299.692982,1.448895,0.825749,-73.626762,45.557908
43.537860,2024-07-29T22:17:58Z,2.098480,299.828655,1.475752,0.825671,-73.626786,45.557918
43.503328,2024-07-29T22:17:59Z,2.375427,302.161792,1.493155,0.825596,-73.626811,45.557928
43.486335,2024-07-29T22:18:00Z,3.238078,306.261925,1.500165,0.825525,-73.626841,45.557943
43.487065,2024-07-29T22:18:01Z,4.326894,305.440117,1.514129,0.825465,-73.626880,45.557963
43.508330,2024-07-29T22:18:02Z,4.481744,305.580127,1.550515,0.825410,-73.626926,45.557986
43.557163,2024-07-29T22:18:03Z,4.413233,303.367632,1.585733,0.825382,-73.626973,45.558008
43.581666,2024-07-29T22:18:04Z,4.245014,301.142938,1.610365,0.825372,-73.627020,45.558029
43.636344,2024-07-29T22:18:05Z,4.083600,298.428952,1.625079,0.825372,-73.627067,45.558048
43.672799,2024-07-29T22:18:06Z,3.818706,297.745526,1.632096,0.825367,-73.627111,45.558065
43.737173,2024-07-29T22:18:07Z,3.714528,298.426789,1.633174,0.825358,-73.627154,45.558080
43.792959,2024-07-29T22:18:08Z,3.662213,296.796868,1.632076,0.825343,-73.627196,45.558096
43.838328,2024-07-29T22:18:09Z,3.718554,293.360092,1.629480,0.825316,-73.627239,45.558110
43.902317,2024-07-29T22:18:10Z,3.665395,294.704477,1.628554,0.825267,-73.627282,45.558123
43.950311,2024-07-29T22:18:11Z,3.608786,298.904127,1.628315,0.825188,-73.627324,45.558138
44.005247,2024-07-29T22:18:12Z,3.480975,304.069100,1.627808,0.825083,-73.627362,45.558155
44.030571,2024-07-29T22:18:13Z,3.422279,305.105149,1.627573,0.824976,-73.627399,45.558172
44.058870,2024-07-29T22:18:14Z,3.430644,307.535188,1.628466,0.824836,-73.627434,45.558191
44.078015,2024-07-29T22:18:15Z,3.416010,306.887190,1.627787,0.824690,-73.627469,45.558209
44.092474,2024-07-29T22:18:16Z,3.447342,306.898427,1.626850,0.824552,-73.627504,45.558228
44.123613,2024-07-29T22:18:17Z,3.452159,305.436649,1.628785,0.824424,-73.627540,45.558246
44.133884,2024-07-29T22:18:18Z,3.476039,304.350970,1.630477,0.824310,-73.627576,45.558264
44.157077,2024-07-29T22:18:19Z,3.469741,302.009830,1.631381,0.824208,-73.627614,45.558281
44.158815,2024-07-29T22:18:20Z,3.400082,299.703307,1.631503,0.824109,-73.627651,45.558297
44.150562,2024-07-29T22:18:21Z,3.452276,300.771184,1.632516,0.824042,-73.627689,45.558313
44.137887,2024-07-29T22:18:22Z,3.529832,301.925745,1.633988,0.824040,-73.627727,45.558329
44.170902,2024-07-29T22:18:23Z,3.582333,302.277606,1.634835,0.824091,-73.627766,45.558346
44.186373,2024-07-29T22:18:24Z,3.591083,300.666084,1.634327,0.824181,-73.627805,45.558363
44.231968,2024-07-29T22:18:25Z,3.455869,301.523312,1.633833,0.824304,-73.627844,45.558379
44.237505,2024-07-29T22:18:26Z,3.416508,301.928624,1.633155,0.824461,-73.627882,45.558395
44.261039,2024-07-29T22:18:27Z,3.448069,304.260644,1.633296,0.824660,-73.627918,45.558412
44.281552,2024-07-29T22:18:28Z,3.635114,305.258386,1.632898,0.824887,-73.627956,45.558430
44.302355,2024-07-29T22:18:29Z,3.816558,303.544184,1.631621,0.825145,-73.627995,45.558449
44.341031,2024-07-29T22:18:30Z,3.785157,301.100074,1.628293,0.825416,-73.628036,45.558467
44.361076,2024-07-29T22:18:31Z,3.594965,301.151290,1.628103,0.825696,-73.628077,45.558484
44.417394,2024-07-29T22:18:32Z,3.575473,300.648068,1.628473,0.825953,-73.628116,45.558501
44.440328,2024-07-29T22:18:33Z,3.499906,300.635342,1.629204,0.826183,-73.628155,45.558517
44.447596,2024-07-29T22:18:34Z,3.399879,299.431646,1.626095,0.826376,-73.628194,45.558532
44.452812,2024-07-29T22:18:35Z,3.411869,298.789854,1.625543,0.826508,-73.628232,45.558547
44.448985,2024-07-29T22:18:36Z,3.454537,298.724373,1.625851,0.826594,-73.628270,45.558562
44.466533,2024-07-29T22:18:37Z,3.398058,300.178159,1.625469,0.826636,-73.628309,45.558577
44.452933,2024-07-29T22:18:38Z,3.326311,300.804288,1.625384,0.826618,-73.628346,45.558592
44.440056,2024-07-29T22:18:39Z,3.226480,300.646881,1.626236,0.826547,-73.628382,45.558607
44.436809,2024-07-29T22:18:40Z,3.292553,301.735442,1.628108,0.826421,-73.628418,45.558623
44.392944,2024-07-29T22:18:41Z,3.366311,301.060675,1.628231,0.826238,-73.628454,45.558638
44.390150,2024-07-29T22:18:42Z,3.364307,300.033452,1.628190,0.826037,-73.628491,45.558654
44.343303,2024-07-29T22:18:43Z,3.345073,300.426831,1.628978,0.825827,-73.628528,45.558669
44.328238,2024-07-29T22:18:44Z,3.252581,301.752604,1.630206,0.825610,-73.628564,45.558684
44.308425,2024-07-29T22:18:45Z,3.266633,299.952973,1.630511,0.825391,-73.628600,45.558699
44.280299,2024-07-29T22:18:46Z,3.329880,300.598783,1.631242,0.825179,-73.628637,45.558714
44.284405,2024-07-29T22:18:47Z,3.440944,299.784777,1.632748,0.824961,-73.628675,45.558730
44.258178,2024-07-29T22:18:48Z,3.469169,301.226497,1.632749,0.824745,-73.628713,45.558745
44.287406,2024-07-29T22:18:49Z,3.419573,301.242456,1.631496,0.824531,-73.628751,45.558762
44.302067,2024-07-29T22:18:50Z,3.411987,302.451437,1.631301,0.824342,-73.628788,45.558778
44.316770,2024-07-29T22:18:51Z,3.416673,303.017768,1.632130,0.824199,-73.628825,45.558794
44.306502,2024-07-29T22:18:52Z,3.478330,305.059848,1.634268,0.824081,-73.628862,45.558812
44.369024,2024-07-29T22:18:53Z,3.676375,308.320524,1.634061,0.823990,-73.628898,45.558831
44.384768,2024-07-29T22:18:54Z,3.970575,309.009631,1.633871,0.823924,-73.628937,45.558853
44.426896,2024-07-29T22:18:55Z,4.297595,305.962960,1.634377,0.823883,-73.628979,45.558875
44.492703,2024-07-29T22:18:56Z,4.496948,300.460422,1.634583,0.823883,-73.629026,45.558897
44.547641,2024-07-29T22:18:57Z,4.538909,296.996876,1.635694,0.823991,-73.629077,45.558916
44.659823,2024-07-29T22:18:58Z,4.609618,296.694496,1.636190,0.824135,-73.629129,45.558935
44.733737,2024-07-29T22:18:59Z,4.553880,298.725643,1.637317,0.824308,-73.629181,45.558954
44.812900,2024-07-29T22:19:00Z,4.392315,299.386639,1.637193,0.824512,-73.629231,45.558974
44.903052,2024-07-29T22:19:01Z,4.200964,299.891761,1.636836,0.824734,-73.629279,45.558993
44.933482,2024-07-29T22:19:02Z,4.186122,298.386091,1.635398,0.824960,-73.629326,45.559011
44.982741,2024-07-29T22:19:03Z,4.296752,298.653306,1.635585,0.825188,-73.629374,45.559030
45.023882,2024-07-29T22:19:04Z,4.476795,299.031031,1.633367,0.825395,-73.629423,45.559049
45.026759,2024-07-29T22:19:05Z,4.547327,299.054898,1.631903,0.825573,-73.629474,45.559068
45.029571,2024-07-29T22:19:06Z,4.299791,301.085086,1.632292,0.825709,-73.629523,45.559088
44.988169,2024-07-29T22:19:07Z,4.115986,302.159730,1.630848,0.825803,-73.629569,45.559108
44.948619,2024-07-29T22:19:08Z,3.987293,305.241527,1.631261,0.825855,-73.629612,45.559129
44.901675,2024-07-29T22:19:09Z,4.022145,306.087460,1.629494,0.825854,-73.629653,45.559150
44.802664,2024-07-29T22:19:10Z,4.054400,304.631462,1.628854,0.825818,-73.629696,45.559171
44.678677,2024-07-29T22:19:11Z,4.129591,302.081960,1.629663,0.825747,-73.629739,45.559191
44.532643,2024-07-29T22:19:12Z,4.098422,301.781020,1.629824,0.825665,-73.629784,45.559210
44.372872,2024-07-29T22:19:13Z,4.082866,303.446068,1.631234,0.825576,-73.629828,45.559230
44.202419,2024-07-29T22:19:14Z,4.088309,305.293734,1.632467,0.825500,-73.629871,45.559251
44.033610,2024-07-29T22:19:15Z,4.001465,305.283678,1.632510,0.825455,-73.629913,45.559272
43.866859,2024-07-29T22:19:16Z,3.969501,302.425471,1.631827,0.825459,-73.629956,45.559292
43.699760,2024-07-29T22:19:17Z,3.954817,300.585732,1.633686,0.825480,-73.629999,45.559310
43.539104,2024-07-29T22:19:18Z,3.988830,300.318444,1.636488,0.825508,-73.630043,45.559328
43.394126,2024-07-29T22:19:19Z,3.875273,300.960645,1.639274,0.825551,-73.630086,45.559346
43.272585,2024-07-29T22:19:20Z,3.534189,301.987551,1.642309,0.825637,-73.630126,45.559364
43.164194,2024-07-29T22:19:21Z,2.813162,302.857742,1.648530,0.825743,-73.630161,45.559379
43.069983,2024-07-29T22:19:22Z,2.160501,300.923676,1.655000,0.825870,-73.630188,45.559391
42.988260,2024-07-29T22:19:23Z,1.626042,300.061592,1.652507,0.826006,-73.630208,45.559399
42.920001,2024-07-29T22:19:24Z,1.280395,297.833448,1.649367,0.826137,-73.630225,45.559406
42.879477,2024-07-29T22:19:25Z,1.178579,299.110700,1.649749,0.826280,-73.630238,45.559411
42.846027,2024-07-29T22:19:26Z,1.247453,300.111364,1.645968,0.826404,-73.630252,45.559416
42.825366,2024-07-29T22:19:27Z,1.480498,302.902690,1.625625,0.826509,-73.630267,45.559423
42.805635,2024-07-29T22:19:28Z,1.657439,303.602315,1.597600,0.826585,-73.630284,45.559431
42.788519,2024-07-29T22:19:29Z,1.643677,299.711331,1.565610,0.826637,-73.630302,45.559439
42.788447,2024-07-29T22:19:30Z,1.507125,296.615233,1.564753,0.826672,-73.630319,45.559446
42.793019,2024-07-29T22:19:31Z,1.211889,293.073719,1.588164,0.826687,-73.630335,45.559451
42.786566,2024-07-29T22:19:32Z,1.086679,298.547612,1.563945,0.826680,-73.630348,45.559455
42.786283,2024-07-29T22:19:33Z,1.202739,303.899705,1.536696,0.826650,-73.630361,45.559461
42.787325,2024-07-29T22:19:34Z,1.369850,307.023535,1.535346,0.826609,-73.630374,45.559467
42.771458,2024-07-29T22:19:35Z,1.225317,305.430082,1.559102,0.826553,-73.630388,45.559474
42.764074,2024-07-29T22:19:36Z,1.331723,304.629603,1.567156,0.826487,-73.630401,45.559481
42.746695,2024-07-29T22:19:37Z,1.240510,302.112375,1.618426,0.826411,-73.630415,45.559487
42.731148,2024-07-29T22:19:38Z,1.379185,304.603462,1.595958,0.826339,-73.630429,45.559494
42.714301,2024-07-29T22:19:39Z,1.507242,304.981216,1.594960,0.826274,-73.630445,45.559501
42.695907,2024-07-29T22:19:40Z,1.496180,304.705559,1.603906,0.826225,-73.630461,45.559509
42.666067,2024-07-29T22:19:41Z,1.434922,303.239790,1.596744,0.826184,-73.630476,45.559516
42.630712,2024-07-29T22:19:42Z,1.447208,302.491723,1.576358,0.826161,-73.630492,45.559523
42.596801,2024-07-29T22:19:43Z,1.448999,303.326937,1.570280,0.826145,-73.630508,45.559530
42.561620,2024-07-29T22:19:44Z,1.349111,306.733572,1.600341,0.826154,-73.630522,45.559538
42.526309,2024-07-29T22:19:45Z,1.425730,301.020976,1.556473,0.826166,-73.630537,45.559545
42.488008,2024-07-29T22:19:46Z,1.363075,296.106193,1.570235,0.826177,-73.630553,45.559551
42.457983,2024-07-29T22:19:47Z,1.459947,294.673573,1.531752,0.826193,-73.630569,45.559556
42.430685,2024-07-29T22:19:48Z,1.405618,295.397387,1.546806,0.826207,-73.630586,45.559562
42.401886,2024-07-29T22:19:49Z,1.463290,295.441364,1.536370,0.826223,-73.630603,45.559567
42.377685,2024-07-29T22:19:50Z,1.418310,296.438005,1.561233,0.826227,-73.630619,45.559573
42.357784,2024-07-29T22:19:51Z,1.481138,299.713535,1.562203,0.826219,-73.630636,45.559579
42.339420,2024-07-29T22:19:52Z,1.401202,300.617074,1.593975,0.826225,-73.630652,45.559586
42.323336,2024-07-29T22:19:53Z,1.469277,300.886294,1.589875,0.826251,-73.630667,45.559592
42.308060,2024-07-29T22:19:54Z,1.387015,300.021487,1.617724,0.826300,-73.630683,45.559599
42.291046,2024-07-29T22:19:55Z,1.459710,301.199030,1.602700,0.826374,-73.630699,45.559606
42.279893,2024-07-29T22:19:56Z,1.494909,302.239153,1.601437,0.826458,-73.630715,45.559613
42.287986,2024-07-29T22:19:57Z,1.495076,304.027150,1.617090,0.826559,-73.630731,45.559620
42.302447,2024-07-29T22:19:58Z,1.516441,305.358084,1.627271,0.826691,-73.630747,45.559628
42.318874,2024-07-29T22:19:59Z,1.396291,303.759539,1.653670,0.826830,-73.630762,45.559635
42.346541,2024-07-29T22:20:00Z,1.402324,303.329774,1.649157,0.826976,-73.630777,45.559642
42.393914,2024-07-29T22:20:01Z,1.441561,302.616215,1.643454,0.827133,-73.630793,45.559649
42.444547,2024-07-29T22:20:02Z,1.510520,301.477734,1.634287,0.827293,-73.630809,45.559656
42.500725,2024-07-29T22:20:03Z,1.531848,300.501004,1.639411,0.827437,-73.630826,45.559663
42.555452,2024-07-29T22:20:04Z,1.586442,299.724694,1.629761,0.827560,-73.630843,45.559670
42.607090,2024-07-29T22:20:05Z,1.645554,299.823750,1.628608,0.827669,-73.630861,45.559678
42.668819,2024-07-29T22:20:06Z,1.557022,299.944086,1.638421,0.827765,-73.630879,45.559685
42.727167,2024-07-29T22:20:07Z,1.667366,301.626120,1.612436,0.827838,-73.630897,45.559693
42.769960,2024-07-29T22:20:08Z,1.539524,303.284151,1.604901,0.827881,-73.630915,45.559701
42.803012,2024-07-29T22:20:09Z,1.619659,304.096274,1.564437,0.827911,-73.630932,45.559709
42.826066,2024-07-29T22:20:10Z,1.677649,304.768474,1.527211,0.827928,-73.630949,45.559717
42.843713,2024-07-29T22:20:11Z,1.538501,307.433253,1.527939,0.827933,-73.630966,45.559726
42.852357,2024-07-29T22:20:12Z,1.431720,306.285980,1.542970,0.827920,-73.630982,45.559734
42.824633,2024-07-29T22:20:13Z,1.614062,304.097045,1.489590,0.827881,-73.630999,45.559742
42.815144,2024-07-29T22:20:14Z,1.552477,302.254322,1.491984,0.827847,-73.631016,45.559750
42.772407,2024-07-29T22:20:15Z,1.667757,304.144423,1.461156,0.827800,-73.631035,45.559758
